export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_86 /tmp/math_86_Ranking;cd /tmp/math_86_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_86_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_86_Ranking;

/************************/
Executed tests:   1894
Successful tests: 1892
Failed tests:     2

org.apache.commons.math.linear.CholeskyDecompositionImplTest#testMath274
java.lang.AssertionError: Expected exception: org.apache.commons.math.linear.NotPositiveDefiniteMatrixException
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:32)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.apache.commons.math.linear.CholeskyDecompositionImplTest#testNotPositiveDefinite
java.lang.AssertionError: Expected exception: org.apache.commons.math.linear.NotPositiveDefiniteMatrixException
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:32)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.linear.AbstractRealMatrix:991 -> 0.35355339059327373 (ep: 3, ef: 1, np: 1889, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:622 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:623 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:624 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:625 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:626 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:627 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:628 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:629 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:630 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:634 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:635 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:636 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:640 -> 0.11826247919781652 (ep: 141, ef: 2, np: 1751, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:588 -> 0.10540925533894598 (ep: 44, ef: 1, np: 1848, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:592 -> 0.10540925533894598 (ep: 44, ef: 1, np: 1848, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:593 -> 0.10540925533894598 (ep: 44, ef: 1, np: 1848, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:206 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:207 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:208 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:209 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:212 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:213 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:214 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:222 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:223 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:224 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:225 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:226 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:227 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:228 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:229 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:230 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:233 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:234 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:237 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:238 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:244 -> 0.10511766624552735 (ep: 179, ef: 2, np: 1713, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:1626 -> 0.10101525445522107 (ep: 194, ef: 2, np: 1698, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:1323 -> 0.09470274476207569 (ep: 221, ef: 2, np: 1671, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:492 -> 0.0944911182523068 (ep: 55, ef: 1, np: 1837, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:596 -> 0.0944911182523068 (ep: 55, ef: 1, np: 1837, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:597 -> 0.0944911182523068 (ep: 55, ef: 1, np: 1837, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:64 -> 0.0944911182523068 (ep: 55, ef: 1, np: 1837, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1317 -> 0.09428090415820634 (ep: 223, ef: 2, np: 1669, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:555 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:557 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:560 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:561 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:563 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:564 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:566 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:567 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:568 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:569 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:570 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:573 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:576 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:577 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:578 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:579 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:580 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:581 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:582 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:583 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:584 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:585 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:586 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:587 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:595 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:599 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:605 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:610 -> 0.0936585811581694 (ep: 56, ef: 1, np: 1836, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1635 -> 0.09205746178983235 (ep: 234, ef: 2, np: 1658, nf: 0)
org.apache.commons.math.linear.DenseRealMatrix:64 -> 0.079555728417573 (ep: 78, ef: 1, np: 1814, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1281 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1282 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1283 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1286 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1287 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1288 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1291 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1292 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1293 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1294 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1295 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1296 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1297 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1298 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1299 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1300 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1305 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1310 -> 0.07905694150420949 (ep: 79, ef: 1, np: 1813, nf: 1)
org.apache.commons.math.linear.MatrixUtils:627 -> 0.07495316889958614 (ep: 88, ef: 1, np: 1804, nf: 1)
org.apache.commons.math.linear.MatrixUtils:633 -> 0.07495316889958614 (ep: 88, ef: 1, np: 1804, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1214 -> 0.06482037235521644 (ep: 118, ef: 1, np: 1774, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1215 -> 0.06482037235521644 (ep: 118, ef: 1, np: 1774, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1216 -> 0.06482037235521644 (ep: 118, ef: 1, np: 1774, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1218 -> 0.06482037235521644 (ep: 118, ef: 1, np: 1774, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:262 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:263 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:265 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:266 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:267 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:268 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:269 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:270 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:271 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:272 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:273 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:274 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:278 -> 0.05439282932204212 (ep: 168, ef: 1, np: 1724, nf: 1)
org.apache.commons.math.complex.Complex:101 -> 0.0 (ep: 32, ef: 0, np: 1860, nf: 2)
org.apache.commons.math.complex.Complex:105 -> 0.0 (ep: 31, ef: 0, np: 1861, nf: 2)
org.apache.commons.math.complex.Complex:106 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:109 -> 0.0 (ep: 26, ef: 0, np: 1866, nf: 2)
org.apache.commons.math.complex.Complex:116 -> 0.0 (ep: 16, ef: 0, np: 1876, nf: 2)
org.apache.commons.math.complex.Complex:117 -> 0.0 (ep: 7, ef: 0, np: 1885, nf: 2)
org.apache.commons.math.complex.Complex:119 -> 0.0 (ep: 15, ef: 0, np: 1877, nf: 2)
org.apache.commons.math.complex.Complex:120 -> 0.0 (ep: 15, ef: 0, np: 1877, nf: 2)
org.apache.commons.math.complex.Complex:142 -> 0.0 (ep: 22, ef: 0, np: 1870, nf: 2)
org.apache.commons.math.complex.Complex:203 -> 0.0 (ep: 12, ef: 0, np: 1880, nf: 2)
org.apache.commons.math.complex.Complex:207 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:208 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:209 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:213 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:217 -> 0.0 (ep: 11, ef: 0, np: 1881, nf: 2)
org.apache.commons.math.complex.Complex:226 -> 0.0 (ep: 9, ef: 0, np: 1883, nf: 2)
org.apache.commons.math.complex.Complex:229 -> 0.0 (ep: 9, ef: 0, np: 1883, nf: 2)
org.apache.commons.math.complex.Complex:230 -> 0.0 (ep: 9, ef: 0, np: 1883, nf: 2)
org.apache.commons.math.complex.Complex:231 -> 0.0 (ep: 9, ef: 0, np: 1883, nf: 2)
org.apache.commons.math.complex.Complex:258 -> 0.0 (ep: 40, ef: 0, np: 1852, nf: 2)
org.apache.commons.math.complex.Complex:260 -> 0.0 (ep: 36, ef: 0, np: 1856, nf: 2)
org.apache.commons.math.complex.Complex:264 -> 0.0 (ep: 35, ef: 0, np: 1857, nf: 2)
org.apache.commons.math.complex.Complex:265 -> 0.0 (ep: 34, ef: 0, np: 1858, nf: 2)
org.apache.commons.math.complex.Complex:268 -> 0.0 (ep: 31, ef: 0, np: 1861, nf: 2)
org.apache.commons.math.complex.Complex:273 -> 0.0 (ep: 34, ef: 0, np: 1858, nf: 2)
org.apache.commons.math.complex.Complex:276 -> 0.0 (ep: 40, ef: 0, np: 1852, nf: 2)
org.apache.commons.math.complex.Complex:301 -> 0.0 (ep: 100, ef: 0, np: 1792, nf: 2)
org.apache.commons.math.complex.Complex:310 -> 0.0 (ep: 99, ef: 0, np: 1793, nf: 2)
org.apache.commons.math.complex.Complex:321 -> 0.0 (ep: 118, ef: 0, np: 1774, nf: 2)
org.apache.commons.math.complex.Complex:334 -> 0.0 (ep: 37, ef: 0, np: 1855, nf: 2)
org.apache.commons.math.complex.Complex:366 -> 0.0 (ep: 31, ef: 0, np: 1861, nf: 2)
