export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_89 /tmp/math_89_Ranking;cd /tmp/math_89_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_89_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 6 --source src/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_89_Ranking;

/************************/
Executed tests:   1692
Successful tests: 1690
Failed tests:     2

org.apache.commons.math.stat.FrequencyTest#testAddNonComparable
java.lang.ClassCastException: java.lang.Object cannot be cast to java.lang.Comparable
	at org.apache.commons.math.stat.Frequency.addValue(Frequency.java:110)
	at org.apache.commons.math.stat.FrequencyTest.testAddNonComparable(FrequencyTest.java:195)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

junit.framework.TestSuite$1#warning
junit.framework.AssertionFailedError: Class org.apache.commons.math.ode.nonstiff.StepInterpolatorAbstractTest has no public constructor TestCase(String name) or TestCase()
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.TestCase.fail(TestCase.java:227)
	at junit.framework.TestSuite$1.runTest(TestSuite.java:100)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.stat.Frequency:110 -> 0.5 (ep: 1, ef: 1, np: 1689, nf: 1)
org.apache.commons.math.linear.DenseRealMatrix:1317 -> 0.0 (ep: 218, ef: 0, np: 1472, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1323 -> 0.0 (ep: 216, ef: 0, np: 1474, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1626 -> 0.0 (ep: 190, ef: 0, np: 1500, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1635 -> 0.0 (ep: 229, ef: 0, np: 1461, nf: 2)
org.apache.commons.math.linear.MatrixUtils:61 -> 0.0 (ep: 91, ef: 0, np: 1599, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:262 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:263 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:265 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:266 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:267 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:268 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:269 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:270 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:271 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:272 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:273 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:274 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:278 -> 0.0 (ep: 163, ef: 0, np: 1527, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1231 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1232 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1233 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1235 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1240 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.DenseRealMatrix:1241 -> 0.0 (ep: 108, ef: 0, np: 1582, nf: 2)
org.apache.commons.math.linear.MatrixUtils:46 -> 0.0 (ep: 98, ef: 0, np: 1592, nf: 2)
org.apache.commons.math.linear.MatrixUtils:180 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:181 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:182 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:183 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:185 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:687 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:688 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:690 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:693 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:697 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:698 -> 0.0 (ep: 6, ef: 0, np: 1684, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:703 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:704 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:709 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:714 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:715 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:722 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:723 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:726 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:728 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:862 -> 0.0 (ep: 14, ef: 0, np: 1676, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:970 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:979 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1318 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1321 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1324 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1325 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1326 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1327 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1330 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1331 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1332 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1333 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1338 -> 0.0 (ep: 9, ef: 0, np: 1681, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1445 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1446 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1454 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1455 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1456 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1457 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1458 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1459 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1460 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1461 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1464 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1465 -> 0.0 (ep: 30, ef: 0, np: 1660, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1474 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1475 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1476 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1477 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1478 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1479 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1480 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1481 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1484 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.BigMatrixImpl:1485 -> 0.0 (ep: 5, ef: 0, np: 1685, nf: 2)
org.apache.commons.math.linear.MatrixUtils:107 -> 0.0 (ep: 2, ef: 0, np: 1688, nf: 2)
org.apache.commons.math.linear.MatrixUtils:121 -> 0.0 (ep: 2, ef: 0, np: 1688, nf: 2)
org.apache.commons.math.linear.MatrixUtils:141 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:155 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:268 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:269 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:270 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:271 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:273 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:286 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:287 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:288 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:289 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:291 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:304 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:305 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:306 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:307 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:309 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:73 -> 0.0 (ep: 32, ef: 0, np: 1658, nf: 2)
org.apache.commons.math.linear.MatrixUtils:321 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:322 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:323 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:324 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:325 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:327 -> 0.0 (ep: 3, ef: 0, np: 1687, nf: 2)
org.apache.commons.math.linear.MatrixUtils:198 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:199 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:200 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:201 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:203 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:216 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:217 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:218 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:219 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:232 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:233 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:234 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:235 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:237 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:74 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.linear.MatrixUtils:75 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.linear.MatrixUtils:77 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.linear.MatrixUtils:250 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:251 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:252 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:253 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.linear.MatrixUtils:255 -> 0.0 (ep: 1, ef: 0, np: 1689, nf: 2)
org.apache.commons.math.complex.Complex:96 -> 0.0 (ep: 32, ef: 0, np: 1658, nf: 2)
org.apache.commons.math.complex.Complex:100 -> 0.0 (ep: 31, ef: 0, np: 1659, nf: 2)
org.apache.commons.math.complex.Complex:101 -> 0.0 (ep: 11, ef: 0, np: 1679, nf: 2)
org.apache.commons.math.complex.Complex:104 -> 0.0 (ep: 26, ef: 0, np: 1664, nf: 2)
org.apache.commons.math.complex.Complex:111 -> 0.0 (ep: 16, ef: 0, np: 1674, nf: 2)
org.apache.commons.math.complex.Complex:112 -> 0.0 (ep: 7, ef: 0, np: 1683, nf: 2)
org.apache.commons.math.complex.Complex:114 -> 0.0 (ep: 15, ef: 0, np: 1675, nf: 2)
org.apache.commons.math.complex.Complex:115 -> 0.0 (ep: 15, ef: 0, np: 1675, nf: 2)
org.apache.commons.math.complex.Complex:137 -> 0.0 (ep: 22, ef: 0, np: 1668, nf: 2)
org.apache.commons.math.complex.Complex:198 -> 0.0 (ep: 12, ef: 0, np: 1678, nf: 2)
