export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_61 /tmp/math_61_Ranking;cd /tmp/math_61_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_61_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_61_Ranking;

/************************/
Executed tests:   2366
Successful tests: 2365
Failed tests:     1

org.apache.commons.math.distribution.PoissonDistributionTest#testMean
org.apache.commons.math.MathRuntimeException$4: the Poisson mean must be positive (-1)
	at org.apache.commons.math.MathRuntimeException.createIllegalArgumentException(MathRuntimeException.java:387)
	at org.apache.commons.math.distribution.PoissonDistributionImpl.setNormalAndMeanInternal(PoissonDistributionImpl.java:172)
	at org.apache.commons.math.distribution.PoissonDistributionImpl.<init>(PoissonDistributionImpl.java:137)
	at org.apache.commons.math.distribution.PoissonDistributionImpl.<init>(PoissonDistributionImpl.java:80)
	at org.apache.commons.math.distribution.PoissonDistributionTest.testMean(PoissonDistributionTest.java:140)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.MathRuntimeException$4:395 -> 1.0 (ep: 0, ef: 1, np: 2365, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:115 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:116 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:117 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:118 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:119 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:120 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:121 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:128 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:129 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:130 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:131 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:132 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:133 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:134 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:135 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.distribution.IntegerDistributionAbstractTest:136 -> 0.14744195615489714 (ep: 45, ef: 1, np: 2320, nf: 0)
org.apache.commons.math.MathRuntimeException:387 -> 0.07412493166611012 (ep: 181, ef: 1, np: 2184, nf: 0)
org.apache.commons.math.util.FastMath:219 -> 0.04155858174616913 (ep: 578, ef: 1, np: 1787, nf: 0)
org.apache.commons.math.complex.Complex:109 -> 0.0 (ep: 32, ef: 0, np: 2333, nf: 1)
org.apache.commons.math.complex.Complex:113 -> 0.0 (ep: 31, ef: 0, np: 2334, nf: 1)
org.apache.commons.math.complex.Complex:114 -> 0.0 (ep: 11, ef: 0, np: 2354, nf: 1)
org.apache.commons.math.complex.Complex:117 -> 0.0 (ep: 26, ef: 0, np: 2339, nf: 1)
org.apache.commons.math.complex.Complex:124 -> 0.0 (ep: 16, ef: 0, np: 2349, nf: 1)
org.apache.commons.math.complex.Complex:125 -> 0.0 (ep: 7, ef: 0, np: 2358, nf: 1)
org.apache.commons.math.complex.Complex:127 -> 0.0 (ep: 15, ef: 0, np: 2350, nf: 1)
org.apache.commons.math.complex.Complex:128 -> 0.0 (ep: 15, ef: 0, np: 2350, nf: 1)
org.apache.commons.math.complex.Complex:150 -> 0.0 (ep: 22, ef: 0, np: 2343, nf: 1)
org.apache.commons.math.complex.Complex:211 -> 0.0 (ep: 15, ef: 0, np: 2350, nf: 1)
org.apache.commons.math.complex.Complex:215 -> 0.0 (ep: 14, ef: 0, np: 2351, nf: 1)
org.apache.commons.math.complex.Complex:216 -> 0.0 (ep: 14, ef: 0, np: 2351, nf: 1)
org.apache.commons.math.complex.Complex:217 -> 0.0 (ep: 14, ef: 0, np: 2351, nf: 1)
org.apache.commons.math.complex.Complex:221 -> 0.0 (ep: 13, ef: 0, np: 2352, nf: 1)
org.apache.commons.math.complex.Complex:225 -> 0.0 (ep: 13, ef: 0, np: 2352, nf: 1)
org.apache.commons.math.complex.Complex:231 -> 0.0 (ep: 10, ef: 0, np: 2355, nf: 1)
org.apache.commons.math.complex.Complex:232 -> 0.0 (ep: 10, ef: 0, np: 2355, nf: 1)
org.apache.commons.math.complex.Complex:233 -> 0.0 (ep: 10, ef: 0, np: 2355, nf: 1)
org.apache.commons.math.complex.Complex:258 -> 0.0 (ep: 46, ef: 0, np: 2319, nf: 1)
org.apache.commons.math.complex.Complex:261 -> 0.0 (ep: 39, ef: 0, np: 2326, nf: 1)
org.apache.commons.math.complex.Complex:262 -> 0.0 (ep: 37, ef: 0, np: 2328, nf: 1)
org.apache.commons.math.complex.Complex:263 -> 0.0 (ep: 37, ef: 0, np: 2328, nf: 1)
org.apache.commons.math.complex.Complex:266 -> 0.0 (ep: 34, ef: 0, np: 2331, nf: 1)
org.apache.commons.math.complex.Complex:294 -> 0.0 (ep: 106, ef: 0, np: 2259, nf: 1)
org.apache.commons.math.complex.Complex:303 -> 0.0 (ep: 105, ef: 0, np: 2260, nf: 1)
org.apache.commons.math.complex.Complex:314 -> 0.0 (ep: 125, ef: 0, np: 2240, nf: 1)
org.apache.commons.math.complex.Complex:327 -> 0.0 (ep: 40, ef: 0, np: 2325, nf: 1)
org.apache.commons.math.complex.Complex:358 -> 0.0 (ep: 31, ef: 0, np: 2334, nf: 1)
org.apache.commons.math.complex.Complex:361 -> 0.0 (ep: 25, ef: 0, np: 2340, nf: 1)
org.apache.commons.math.complex.Complex:366 -> 0.0 (ep: 21, ef: 0, np: 2344, nf: 1)
org.apache.commons.math.complex.Complex:443 -> 0.0 (ep: 23, ef: 0, np: 2342, nf: 1)
org.apache.commons.math.complex.Complex:447 -> 0.0 (ep: 21, ef: 0, np: 2344, nf: 1)
org.apache.commons.math.complex.Complex:789 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.complex.Complex:793 -> 0.0 (ep: 17, ef: 0, np: 2348, nf: 1)
org.apache.commons.math.complex.Complex:794 -> 0.0 (ep: 4, ef: 0, np: 2361, nf: 1)
org.apache.commons.math.complex.Complex:989 -> 0.0 (ep: 72, ef: 0, np: 2293, nf: 1)
org.apache.commons.math.ConvergingAlgorithmImpl:93 -> 0.0 (ep: 32, ef: 0, np: 2333, nf: 1)
org.apache.commons.math.ConvergingAlgorithmImpl:123 -> 0.0 (ep: 26, ef: 0, np: 2339, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:143 -> 0.0 (ep: 175, ef: 0, np: 2190, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:144 -> 0.0 (ep: 175, ef: 0, np: 2190, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:145 -> 0.0 (ep: 175, ef: 0, np: 2190, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:146 -> 0.0 (ep: 175, ef: 0, np: 2190, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:184 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:185 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:186 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:198 -> 0.0 (ep: 11, ef: 0, np: 2354, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:210 -> 0.0 (ep: 179, ef: 0, np: 2186, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:215 -> 0.0 (ep: 179, ef: 0, np: 2186, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:249 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:250 -> 0.0 (ep: 19, ef: 0, np: 2346, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:255 -> 0.0 (ep: 16, ef: 0, np: 2349, nf: 1)
org.apache.commons.math.util.FastMath:680 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:681 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:682 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:683 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:684 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:685 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:687 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:688 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:689 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:690 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:692 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:693 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:695 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:696 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:697 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:700 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:701 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:702 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:705 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:714 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:715 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:716 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:717 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:718 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:723 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:730 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:731 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:733 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:734 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:735 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:736 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:737 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:738 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:739 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:740 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:742 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:750 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:751 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:754 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:755 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:763 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:764 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:766 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:767 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:788 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:789 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:791 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:796 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:797 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:799 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:800 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:804 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:806 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:808 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:811 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:813 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:815 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:823 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:824 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:825 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:828 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:829 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:830 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:832 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:833 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:836 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:837 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:839 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:840 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:841 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:842 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:843 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:844 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:847 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:848 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:849 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:851 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:852 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:853 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:854 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:855 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:856 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:859 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:860 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:861 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:863 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:864 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:865 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:866 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:867 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:868 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:869 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:878 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:879 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:880 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:889 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:890 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:892 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:894 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:895 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:896 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:897 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:900 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:901 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
org.apache.commons.math.util.FastMath:903 -> 0.0 (ep: 1, ef: 0, np: 2364, nf: 1)
