export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/lang/lang_41 /tmp/lang_41_Ranking;cd /tmp/lang_41_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Lang/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/lang_41_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/java/ --classpath target/classes/:target/test-classes/:lib/asm.jar:lib/cglib.jar:lib/commons-io.jar:lib/easymock.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/lang_41_Ranking;

/************************/
Executed tests:   1624
Successful tests: 1622
Failed tests:     2

org.apache.commons.lang.ClassUtilsTest#test_getShortClassName_Class
junit.framework.ComparisonFailure: expected:<String[[]]> but was:<String[;]>
	at junit.framework.Assert.assertEquals(Assert.java:100)
	at junit.framework.Assert.assertEquals(Assert.java:107)
	at junit.framework.TestCase.assertEquals(TestCase.java:269)
	at org.apache.commons.lang.ClassUtilsTest.test_getShortClassName_Class(ClassUtilsTest.java:97)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.apache.commons.lang.ClassUtilsTest#test_getPackageName_Class
java.lang.NullPointerException
	at org.apache.commons.lang.ClassUtils.getPackageName(ClassUtils.java:227)
	at org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Class(ClassUtilsTest.java:146)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.lang.ClassUtils:170 -> 0.7071067811865475 (ep: 0, ef: 1, np: 1622, nf: 1)
org.apache.commons.lang.CharUtils:242 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:284 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:285 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:287 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:216 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:217 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:219 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:332 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:443 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:462 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:374 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:376 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:377 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:401 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:402 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:404 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:171 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:172 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:174 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:106 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:107 -> 0.0 (ep: 2, ef: 0, np: 1620, nf: 2)
org.apache.commons.lang.CharUtils:130 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:131 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:133 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:375 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:378 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:379 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:381 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:109 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.CharUtils:519 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:272 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:192 -> 0.0 (ep: 11, ef: 0, np: 1611, nf: 2)
org.apache.commons.lang.mutable.MutableLong:261 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:262 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:108 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:109 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:182 -> 0.0 (ep: 9, ef: 0, np: 1613, nf: 2)
org.apache.commons.lang.mutable.MutableLong:202 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:212 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:156 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:157 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:250 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:130 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:131 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:170 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:171 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:117 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:118 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:237 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:238 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:240 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:76 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:86 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:87 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:98 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:99 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:222 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:144 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.mutable.MutableLong:145 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.builder.ToStringStyle$1:141 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.builder.ToStringStyle$1:136 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:114 -> 0.0 (ep: 128, ef: 0, np: 1494, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:179 -> 0.0 (ep: 50, ef: 0, np: 1572, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:182 -> 0.0 (ep: 49, ef: 0, np: 1573, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:183 -> 0.0 (ep: 49, ef: 0, np: 1573, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:463 -> 0.0 (ep: 52, ef: 0, np: 1570, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:464 -> 0.0 (ep: 52, ef: 0, np: 1570, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:477 -> 0.0 (ep: 21, ef: 0, np: 1601, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:478 -> 0.0 (ep: 21, ef: 0, np: 1601, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:1013 -> 0.0 (ep: 136, ef: 0, np: 1486, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:1022 -> 0.0 (ep: 135, ef: 0, np: 1487, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:1049 -> 0.0 (ep: 135, ef: 0, np: 1487, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:1052 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringBuilder:1054 -> 0.0 (ep: 135, ef: 0, np: 1487, nf: 2)
org.apache.commons.lang.SystemUtils:1113 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1116 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1117 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1118 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1121 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1142 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1145 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1146 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1147 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1148 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1153 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1165 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1166 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1167 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1168 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1169 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1183 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1186 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1196 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1199 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1210 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1213 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.SystemUtils:1229 -> 0.0 (ep: 1, ef: 0, np: 1621, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:154 -> 0.0 (ep: 134, ef: 0, np: 1488, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:169 -> 0.0 (ep: 111, ef: 0, np: 1511, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:182 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:183 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:185 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:200 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:201 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:361 -> 0.0 (ep: 136, ef: 0, np: 1486, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:362 -> 0.0 (ep: 134, ef: 0, np: 1488, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:363 -> 0.0 (ep: 134, ef: 0, np: 1488, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:364 -> 0.0 (ep: 134, ef: 0, np: 1488, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:365 -> 0.0 (ep: 134, ef: 0, np: 1488, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:369 -> 0.0 (ep: 136, ef: 0, np: 1486, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:379 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:380 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:382 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:383 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:384 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:393 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:394 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:395 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:396 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:397 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:398 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:403 -> 0.0 (ep: 132, ef: 0, np: 1490, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:404 -> 0.0 (ep: 106, ef: 0, np: 1516, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:407 -> 0.0 (ep: 133, ef: 0, np: 1489, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:423 -> 0.0 (ep: 91, ef: 0, np: 1531, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:425 -> 0.0 (ep: 91, ef: 0, np: 1531, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:426 -> 0.0 (ep: 42, ef: 0, np: 1580, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:429 -> 0.0 (ep: 91, ef: 0, np: 1531, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:432 -> 0.0 (ep: 91, ef: 0, np: 1531, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:433 -> 0.0 (ep: 91, ef: 0, np: 1531, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:455 -> 0.0 (ep: 111, ef: 0, np: 1511, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:461 -> 0.0 (ep: 108, ef: 0, np: 1514, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:464 -> 0.0 (ep: 108, ef: 0, np: 1514, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:471 -> 0.0 (ep: 108, ef: 0, np: 1514, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:478 -> 0.0 (ep: 108, ef: 0, np: 1514, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:485 -> 0.0 (ep: 100, ef: 0, np: 1522, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:486 -> 0.0 (ep: 11, ef: 0, np: 1611, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:487 -> 0.0 (ep: 11, ef: 0, np: 1611, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:492 -> 0.0 (ep: 98, ef: 0, np: 1524, nf: 2)
org.apache.commons.lang.builder.ToStringStyle:499 -> 0.0 (ep: 96, ef: 0, np: 1526, nf: 2)
