export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/lang/lang_18 /tmp/lang_18_Ranking;cd /tmp/lang_18_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Lang/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/lang_18_Ranking;cp -r /home/tdurieux/nopol/z3-x64-debian-7.7/bin/ lib/z3;time java -cp /home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path lib/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/tests/:lib/asm.jar:lib/cglib.jar:lib/commons-io.jar:lib/easymock.jar:/home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/lang_18_Ranking;

/************************/
Executed tests:   1902
Successful tests: 1901
Failed tests:     1

org.apache.commons.lang3.time.FastDateFormatTest#testFormat
junit.framework.ComparisonFailure: expected:<AD AD AD AD 2003 [2003 03 20]03 January Jan 01 1 ...> but was:<AD AD AD AD 2003 [03 03 ]03 January Jan 01 1 ...>
	at junit.framework.Assert.assertEquals(Assert.java:100)
	at junit.framework.Assert.assertEquals(Assert.java:107)
	at junit.framework.TestCase.assertEquals(TestCase.java:269)
	at org.apache.commons.lang3.time.FastDateFormatTest.testFormat(FastDateFormatTest.java:220)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNameRule:1405 -> 1.0 (ep: 0, ef: 1, np: 1901, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:415 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:419 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:555 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:558 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:560 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneDisplayKey:1498 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1900, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:505 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:563 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:498 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:500 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TwoDigitYearField:1233 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:546 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:547 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1023 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1024 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:503 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1062 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1063 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1064 -> 0.5773502691896258 (ep: 2, ef: 1, np: 1899, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$PaddedNumberField:1153 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$PaddedNumberField:1154 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$PaddedNumberField:1156 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$PaddedNumberField:1157 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:509 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:511 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1089 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1096 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1097 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1103 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1104 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedMonthField:1109 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1053 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1054 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1060 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1068 -> 0.5 (ep: 3, ef: 1, np: 1898, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:531 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:532 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:565 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:567 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:655 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$UnpaddedNumberField:1046 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:534 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:535 -> 0.4082482904638631 (ep: 5, ef: 1, np: 1896, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:562 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1009 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1010 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1011 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1012 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1013 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1015 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TextField:1016 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1436 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1446 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1447 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1457 -> 0.3779644730092272 (ep: 6, ef: 1, np: 1895, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:624 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:629 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1443 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1445 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1452 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1453 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1454 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1456 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1460 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1461 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1462 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TimeZoneNumberRule:1463 -> 0.35355339059327373 (ep: 7, ef: 1, np: 1894, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:159 -> 0.3333333333333333 (ep: 8, ef: 1, np: 1893, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:525 -> 0.3333333333333333 (ep: 8, ef: 1, np: 1893, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:526 -> 0.3333333333333333 (ep: 8, ef: 1, np: 1893, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:519 -> 0.31622776601683794 (ep: 9, ef: 1, np: 1892, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:520 -> 0.31622776601683794 (ep: 9, ef: 1, np: 1892, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:522 -> 0.31622776601683794 (ep: 9, ef: 1, np: 1892, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:523 -> 0.31622776601683794 (ep: 9, ef: 1, np: 1892, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:507 -> 0.2581988897471611 (ep: 14, ef: 1, np: 1887, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:513 -> 0.2581988897471611 (ep: 14, ef: 1, np: 1887, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:514 -> 0.2581988897471611 (ep: 14, ef: 1, np: 1887, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TwoDigitMonthField:1269 -> 0.2581988897471611 (ep: 14, ef: 1, np: 1887, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:506 -> 0.24253562503633297 (ep: 16, ef: 1, np: 1885, nf: 0)
org.apache.commons.lang3.time.FormatCache:74 -> 0.24253562503633297 (ep: 16, ef: 1, np: 1885, nf: 0)
org.apache.commons.lang3.time.FormatCache:77 -> 0.24253562503633297 (ep: 16, ef: 1, np: 1885, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:504 -> 0.23570226039551587 (ep: 17, ef: 1, np: 1884, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:496 -> 0.22941573387056174 (ep: 18, ef: 1, np: 1883, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:659 -> 0.22941573387056174 (ep: 18, ef: 1, np: 1883, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$PaddedNumberField:1138 -> 0.22941573387056174 (ep: 18, ef: 1, np: 1883, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:495 -> 0.22360679774997896 (ep: 19, ef: 1, np: 1882, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:502 -> 0.22360679774997896 (ep: 19, ef: 1, np: 1882, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$TwoDigitNumberField:1193 -> 0.2182178902359924 (ep: 20, ef: 1, np: 1881, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:571 -> 0.2182178902359924 (ep: 20, ef: 1, np: 1881, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:657 -> 0.2182178902359924 (ep: 20, ef: 1, np: 1881, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$CharacterLiteral:944 -> 0.2182178902359924 (ep: 20, ef: 1, np: 1881, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$1:110 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat$1:107 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:569 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:570 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:616 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:618 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:620 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:621 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:623 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:631 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:633 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:634 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:636 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FormatCache:82 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FormatCache:83 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FormatCache:84 -> 0.21320071635561041 (ep: 21, ef: 1, np: 1880, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:444 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:445 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:447 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:448 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:449 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:452 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:453 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:464 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:465 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:467 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:468 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:469 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:470 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:471 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:472 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:474 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:475 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:477 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:478 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:479 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:480 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:482 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:483 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:488 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:490 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:580 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:583 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:594 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:596 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:597 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:599 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:600 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:603 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:605 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:606 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:607 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:608 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:609 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:613 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:641 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:642 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
org.apache.commons.lang3.time.FastDateFormat:653 -> 0.20851441405707477 (ep: 22, ef: 1, np: 1879, nf: 0)
