export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_58 /tmp/math_58_Ranking;cd /tmp/math_58_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_58_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_58_Ranking;

/************************/
Executed tests:   2354
Successful tests: 2353
Failed tests:     1

org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
org.apache.commons.math.exception.NotStrictlyPositiveException: -1.277 is smaller than, or equal to, the minimum (0)
	at org.apache.commons.math.analysis.function.Gaussian$Parametric.validateParameters(Gaussian.java:183)
	at org.apache.commons.math.analysis.function.Gaussian$Parametric.value(Gaussian.java:128)
	at org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction.value(CurveFitter.java:203)
	at org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer.java:107)
	at org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer.updateResidualsAndCost(AbstractLeastSquaresOptimizer.java:128)
	at org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer.doOptimize(LevenbergMarquardtOptimizer.java:350)
	at org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.optimize(BaseAbstractVectorialOptimizer.java:141)
	at org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer.optimize(AbstractLeastSquaresOptimizer.java:253)
	at org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer.optimize(AbstractLeastSquaresOptimizer.java:43)
	at org.apache.commons.math.optimization.fitting.CurveFitter.fit(CurveFitter.java:160)
	at org.apache.commons.math.optimization.fitting.CurveFitter.fit(CurveFitter.java:126)
	at org.apache.commons.math.optimization.fitting.GaussianFitter.fit(GaussianFitter.java:120)
	at org.apache.commons.math.optimization.fitting.GaussianFitterTest.testMath519(GaussianFitterTest.java:336)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.exception.MathRuntimeException:108 -> 0.7071067811865475 (ep: 1, ef: 1, np: 2352, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:226 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:258 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:261 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:262 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:264 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:291 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser:302 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:304 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:307 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:310 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:313 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:316 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:317 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter$ParameterGuesser$1:302 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2348, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:130 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:131 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:132 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:152 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:153 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:154 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:155 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:157 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:158 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:159 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:161 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.exception.util.MessageFactory:63 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.exception.util.MessageFactory:64 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.exception.util.MessageFactory:68 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.exception.util.MessageFactory:76 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2347, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:185 -> 0.35355339059327373 (ep: 7, ef: 1, np: 2346, nf: 0)
org.apache.commons.math.optimization.fitting.GaussianFitter:120 -> 0.35355339059327373 (ep: 7, ef: 1, np: 2346, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:128 -> 0.31622776601683794 (ep: 9, ef: 1, np: 2344, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:182 -> 0.31622776601683794 (ep: 9, ef: 1, np: 2344, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:150 -> 0.31622776601683794 (ep: 9, ef: 1, np: 2344, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:67 -> 0.31622776601683794 (ep: 9, ef: 1, np: 2344, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:68 -> 0.31622776601683794 (ep: 9, ef: 1, np: 2344, nf: 0)
org.apache.commons.math.analysis.function.Gaussian:35 -> 0.30151134457776363 (ep: 10, ef: 1, np: 2343, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:100 -> 0.30151134457776363 (ep: 10, ef: 1, np: 2343, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:179 -> 0.2886751345948129 (ep: 11, ef: 1, np: 2342, nf: 0)
org.apache.commons.math.analysis.function.Gaussian:197 -> 0.2773500981126146 (ep: 12, ef: 1, np: 2341, nf: 0)
org.apache.commons.math.analysis.function.Gaussian$Parametric:176 -> 0.2672612419124244 (ep: 13, ef: 1, np: 2340, nf: 0)
org.apache.commons.math.exception.util.LocalizedFormats:352 -> 0.2581988897471611 (ep: 14, ef: 1, np: 2339, nf: 0)
org.apache.commons.math.exception.util.LocalizedFormats:365 -> 0.2581988897471611 (ep: 14, ef: 1, np: 2339, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:614 -> 0.25 (ep: 15, ef: 1, np: 2338, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:615 -> 0.24253562503633297 (ep: 16, ef: 1, np: 2337, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:616 -> 0.24253562503633297 (ep: 16, ef: 1, np: 2337, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:593 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:594 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:595 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:597 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:598 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:599 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:600 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:601 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:602 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:605 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:606 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:607 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:608 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:610 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:613 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:620 -> 0.22941573387056174 (ep: 18, ef: 1, np: 2335, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:183 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:200 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:201 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:202 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:203 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:204 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:206 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:169 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:126 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:150 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:151 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:152 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:153 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:154 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:155 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:156 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:157 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:160 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:42 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:185 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:187 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:188 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:189 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:190 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:192 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:57 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:64 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:71 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:518 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:519 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:520 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:522 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:523 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:524 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:525 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:526 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:527 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:529 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:530 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:531 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer:533 -> 0.22360679774997896 (ep: 19, ef: 1, np: 2334, nf: 0)
org.apache.commons.math.optimization.fitting.CurveFitter:80 -> 0.2182178902359924 (ep: 20, ef: 1, np: 2333, nf: 0)
