export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/chart/chart_17 /tmp/chart_17_Ranking;cd /tmp/chart_17_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Chart/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/chart_17_Ranking;cp -r /home/tdurieux/nopol/z3-x64-debian-7.7/bin/ lib/z3;time java -cp /home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path lib/z3/z3 --complianceLevel 4 --source source/ --classpath build/:build-tests/:lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:lib/servlet.jar:/home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/chart_17_Ranking;

/************************/
Executed tests:   3499
Successful tests: 3497
Failed tests:     2

org.jfree.data.time.junit.TimeSeriesTests#testBug1832432
java.lang.IllegalArgumentException: Requires start <= end.
	at org.jfree.data.time.TimeSeries.createCopy(TimeSeries.java:880)
	at org.jfree.data.time.TimeSeries.clone(TimeSeries.java:857)
	at org.jfree.data.time.junit.TimeSeriesTests.testBug1832432(TimeSeriesTests.java:619)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.jfree.data.time.junit.TimeSeriesTests#testBug1832432
java.lang.IllegalArgumentException: Requires start <= end.
	at org.jfree.data.time.TimeSeries.createCopy(TimeSeries.java:880)
	at org.jfree.data.time.TimeSeries.clone(TimeSeries.java:857)
	at org.jfree.data.time.junit.TimeSeriesTests.testBug1832432(TimeSeriesTests.java:619)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.jfree.data.time.TimeSeries:880 -> 0.7071067811865475 (ep: 2, ef: 2, np: 3495, nf: 0)
org.jfree.data.time.Year:318 -> 0.1796053020267749 (ep: 60, ef: 2, np: 3437, nf: 0)
org.jfree.data.time.Year:319 -> 0.1796053020267749 (ep: 60, ef: 2, np: 3437, nf: 0)
org.jfree.data.time.Year:320 -> 0.1796053020267749 (ep: 60, ef: 2, np: 3437, nf: 0)
org.jfree.data.time.Year:336 -> 0.1796053020267749 (ep: 60, ef: 2, np: 3437, nf: 0)
org.jfree.data.time.Year:136 -> 0.13130643285972254 (ep: 114, ef: 2, np: 3383, nf: 0)
org.jfree.data.time.Year:176 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:177 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:178 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:233 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:234 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:237 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:252 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:253 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.time.Year:256 -> 0.1125087900926024 (ep: 156, ef: 2, np: 3341, nf: 0)
org.jfree.data.general.Series:313 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)
org.jfree.data.general.Series:314 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)
org.jfree.data.general.Series:316 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)
org.jfree.data.general.Series:326 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)
org.jfree.data.general.Series:327 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)
org.jfree.data.general.Series:334 -> 0.06362847629757777 (ep: 492, ef: 2, np: 3005, nf: 0)



Node: graphite-4.nancy.grid5000.fr


Date: Mon May 11 08:03:06 CEST 2015


